#{"t_start": 1706973417.3287969, "env_id": "CustomHopper-source-v0"}
r,l,t
118.371452,62,32.339551
192.964727,82,32.375849
97.5527,54,32.400767
89.321312,48,32.423333
77.764687,45,32.442968
205.715107,88,32.480628
155.27669,79,32.515849
201.900602,92,32.557104
123.921559,64,32.583623
96.339069,52,32.606813
180.981419,96,32.645701
198.264233,89,32.681921
97.329447,53,32.704777
59.170858,35,32.719336
188.579699,89,32.755316
151.208478,73,32.784924
176.930165,87,32.822393
66.894114,38,32.837874
197.974187,92,33.652418
68.739037,43,33.678297
106.849509,59,33.709601
222.751328,141,33.784222
119.696493,68,33.817906
172.199367,83,33.859726
151.13346,85,33.899101
51.780843,29,33.912907
188.018377,85,33.952841
177.974161,82,33.990153
81.883258,46,34.010781
178.634938,83,34.0482
177.268569,85,34.085742
211.639112,91,34.124313
201.846576,92,34.165168
187.582085,84,34.201182
224.234259,97,34.242903
167.653366,78,34.275705
67.776335,39,34.291742
136.688161,68,34.319679
147.132232,69,34.349694
78.42226,42,34.367552
204.991383,88,34.403613
200.388064,89,34.44126
126.541572,64,34.467686
147.904695,72,34.496031
61.49702,34,34.509839
152.333597,79,34.543153
204.889402,87,35.330019
195.955756,85,35.378326
216.842593,94,35.428426
150.680467,74,35.467652
166.424875,76,35.506832
77.394378,43,35.527862
186.101011,90,35.572282
128.450912,67,35.604508
202.374446,86,35.64411
186.125783,85,35.684592
216.522526,101,35.729963
196.828187,85,35.769236
194.701188,96,35.810241
97.396075,54,35.833178
187.071308,93,35.873711
187.230029,87,35.911666
188.307298,113,35.957939
220.654618,96,35.998977
164.106408,78,36.030855
109.635442,56,36.053659
253.803616,115,36.103164
164.043252,74,36.132586
175.812089,85,36.168277
188.157181,112,36.214548
121.870305,64,36.978882
280.702325,160,37.06775
184.660906,88,37.114064
189.254289,85,37.157118
91.974307,49,37.180267
178.564708,79,37.22087
205.940405,94,37.263805
96.598896,55,37.288253
113.586732,87,37.3301
220.428599,94,37.370892
107.007333,91,37.411131
203.154221,107,37.458192
171.718504,78,37.490944
193.347888,89,37.532093
190.051032,88,37.569646
208.068341,92,37.610245
180.606,88,37.64833
213.036303,95,37.687521
179.394329,81,37.722602
201.565239,94,37.763114
175.542381,84,37.797547
208.795549,92,37.839571
191.867772,85,37.874319
76.935415,46,37.892947
176.48374,84,38.675308
178.142402,78,38.716681
164.757549,83,38.762794
175.508802,81,38.802799
230.632531,119,38.864354
