#{"t_start": 1706979859.5726001, "env_id": "CustomHopper-source-v0"}
r,l,t
328.042606,122,177.469171
366.724977,134,177.581842
306.739123,116,178.798008
308.406068,116,178.903117
335.902722,123,179.009366
336.862421,124,179.129019
309.371162,118,179.232032
364.468232,137,179.356164
357.807406,130,179.489545
340.846385,127,179.598464
332.148594,123,179.716538
362.656606,132,179.834176
311.834322,117,179.940177
269.052637,113,180.047685
364.319183,133,180.174581
328.583615,122,180.28266
370.272681,135,180.400547
340.500252,125,180.510949
337.72088,130,181.729073
354.70484,130,181.843833
369.92803,135,181.963755
374.464519,137,182.104935
361.736555,134,182.231524
385.865709,140,182.380623
325.124623,124,182.534468
354.97554,129,182.753875
290.343285,114,182.930444
322.099143,120,183.087623
358.745323,131,183.26713
374.93404,136,183.431505
320.078207,120,183.585265
350.394236,128,193.534992
