#{"t_start": 1706967802.4759374, "env_id": "CustomHopper-source-v0"}
r,l,t
364.254581,151,105.713183
290.082643,123,105.823356
142.864718,71,105.887325
119.007514,62,105.940558
269.070069,115,106.045065
317.984599,128,106.154647
317.913166,123,107.35215
335.68335,133,107.474242
181.18844,90,107.552362
348.589372,142,107.730862
116.932786,61,107.810413
530.49756,200,108.066034
99.66948,53,108.135742
309.735513,131,108.297666
295.881026,133,108.47181
326.592812,127,108.62136
140.304525,71,108.717415
360.090295,135,108.890141
355.288765,140,109.065119
315.896007,126,109.221218
281.408172,125,109.395176
292.543909,117,109.561642
278.303906,118,109.721433
258.191845,114,109.832313
307.56347,125,111.021567
479.458101,181,111.184115
327.810208,152,111.318644
272.601918,116,111.421529
136.673133,69,111.482326
323.743528,131,111.626919
301.876724,131,111.758219
333.812856,129,111.872165
314.177923,126,111.986676
170.158026,85,112.057432
332.992247,136,112.177786
438.991449,160,112.331695
320.877382,125,112.439131
300.931948,130,112.563546
268.692559,119,112.667165
161.297522,79,112.736794
351.84792,146,113.954673
276.146636,119,114.057678
371.833412,143,114.193603
151.150839,75,114.259304
376.224497,144,114.386864
159.26512,75,114.454792
386.205205,157,114.599007
311.300501,130,114.718536
656.310939,232,114.923313
335.61299,132,115.039405
456.119902,181,115.20311
466.161087,171,115.373474
344.253842,155,115.508878
265.777257,114,115.621516
172.704693,79,115.693974
402.743014,161,116.938026
242.189949,111,117.03326
127.233026,67,117.089856
521.313477,193,117.263005
290.01891,125,117.372821
242.466392,106,117.467804
500.266815,195,117.633739
346.538946,141,117.776078
115.798558,61,117.827302
380.53766,152,117.960444
86.783871,44,118.000091
445.252419,181,118.171857
483.746382,186,118.3519
129.120924,67,118.415062
244.461204,113,118.510751
438.362298,148,118.643815
270.780189,120,119.882379
323.458073,134,120.055624
502.952649,198,120.290439
582.631228,213,120.536719
368.398314,156,120.722178
384.619442,163,120.928137
366.403871,173,121.155539
180.373677,91,121.270673
326.694097,115,121.414229
355.839943,140,121.603052
244.672713,112,121.745223
313.193663,135,121.93049
307.136027,130,122.05514
468.932209,208,122.233869
280.659006,126,123.422852
300.885669,127,123.535557
142.736347,72,123.599946
279.265016,131,123.711046
332.288961,139,123.836282
355.261423,137,123.965841
522.903203,200,124.141455
315.874185,136,124.258096
404.670474,163,124.42472
183.810644,90,124.51679
335.957789,138,124.666232
354.108184,141,124.797362
451.17549,174,124.960853
132.198921,69,125.02191
369.256721,145,125.143553
202.880433,98,126.302098
527.032106,209,126.510854
137.951966,73,126.576185
396.186664,147,126.702943
284.341612,117,126.81122
123.417407,63,126.863786
371.569227,146,127.003412
249.463242,116,127.10653
310.877809,127,127.21566
359.882233,147,127.343074
245.192101,110,127.443182
109.322411,57,127.490833
199.260039,99,127.578447
288.619516,125,127.691488
324.858236,150,127.826895
130.863015,66,127.882452
273.655664,117,127.999939
127.058471,66,128.057802
275.38877,126,129.26498
260.850551,110,129.359611
280.755838,124,129.470146
198.480282,100,129.558921
264.230371,120,129.662648
82.582734,43,129.704782
383.604799,142,129.833361
336.556319,156,129.967609
482.812958,172,130.132389
126.115106,65,130.188545
472.333443,184,130.358619
289.403044,123,130.465236
458.415892,167,130.616309
333.610273,139,130.732158
352.875663,138,130.856147
206.296172,96,130.938387
414.216803,177,132.314105
162.29385,79,132.420295
56.760959,30,132.454646
221.049827,108,132.587894
63.292063,33,132.630599
475.811878,182,132.850554
337.270633,130,133.010497
346.780925,146,133.191509
336.230678,125,133.362214
321.880986,136,133.540727
268.311915,119,133.69317
315.41921,140,133.882578
318.414037,128,145.946493
273.480304,116,146.105507
254.316678,116,146.262593
320.234385,136,146.41858
585.8209,210,146.614615
309.910257,129,147.833364
278.922647,123,147.94453
338.824206,138,148.073439
199.961785,95,148.153828
149.60012,75,148.222076
286.039706,123,148.332792
330.671324,136,148.4483
157.011892,78,148.520233
437.486139,169,148.676211
467.634319,174,148.827361
430.619893,163,148.963989
213.516631,102,149.054739
554.530625,217,149.260986
267.954399,122,149.374448
288.652572,121,149.478857
382.152176,148,149.615371
567.2461,231,150.921346
321.951885,126,151.037182
311.117256,127,151.14785
256.342923,120,151.252265
286.558762,124,151.361485
394.169939,155,151.495482
321.86676,130,151.610087
322.705054,139,151.740649
295.60483,127,151.852077
287.236247,122,151.960251
264.483092,118,152.062321
348.93027,151,152.198123
260.788286,117,152.303154
325.793371,145,152.445538
287.673371,129,153.788639
543.612248,191,153.987546
440.935194,171,154.153463
237.327142,110,154.250431
264.956616,118,154.359497
142.492632,72,154.423489
363.319078,141,154.541407
263.197704,115,154.646686
287.277576,128,154.765398
302.661086,138,154.883734
363.19624,140,155.009864
132.435422,67,155.066962
336.667336,150,155.198536
276.712211,120,155.310539
327.884682,128,155.420325
339.610121,138,155.545136
282.003028,121,156.959658
282.087755,127,157.119631
160.472015,80,157.216
282.133091,127,157.371963
381.89604,155,157.551904
367.894431,161,157.756608
331.948829,138,157.944761
132.460882,67,158.035395
447.220761,171,158.271725
311.448359,138,158.453995
362.021406,150,158.618788
313.21914,132,158.732603
85.571364,44,158.773158
322.142405,140,158.907612
218.813907,99,158.994004
288.354822,127,159.104582
244.008034,110,159.20247
365.3988,167,160.435086
304.365112,128,160.552679
211.847742,99,160.644025
281.676447,120,160.748105
279.464233,121,160.85535
330.109024,132,160.977674
336.234861,136,161.099922
270.09572,115,161.207974
152.324054,74,161.284008
447.601352,168,161.432443
325.497523,136,161.555814
279.206498,121,161.666301
339.567106,141,161.7942
280.613948,127,161.907032
317.36532,135,162.03555
327.006331,145,162.169748
433.471591,166,163.487221
281.866449,120,163.620022
402.135926,159,163.774181
376.321706,151,163.929107
276.761915,124,164.066472
236.484079,108,164.162115
272.634058,123,164.271883
350.022359,147,164.399959
285.796771,129,164.51843
430.969783,167,164.664502
298.504669,127,164.778368
312.548358,132,164.895068
486.910338,185,165.067692
297.418241,125,165.187105
329.937541,137,165.305464
328.337191,135,166.514815
225.972129,110,166.617152
277.595629,120,166.721063
386.345317,146,166.847414
432.231368,164,166.992622
430.88925,184,167.167271
283.342743,124,167.276757
395.362071,154,167.414753
286.853555,125,167.523355
316.359466,129,167.63747
383.248665,155,167.771755
479.871498,176,167.92814
292.035378,125,168.03914
497.638543,180,168.209722
267.545974,117,169.751971
365.078212,152,169.984205
418.823764,169,170.236821
290.235062,125,170.40422
291.991159,129,170.582088
198.513949,93,170.699645
293.268896,123,170.832247
129.000852,65,170.89079
352.23256,139,171.006739
280.866942,121,171.113307
443.619511,164,171.259751
274.461774,119,171.383762
399.940689,155,171.522481
422.113751,164,171.67157
373.273252,146,171.801099
281.968403,125,172.994769
286.973208,121,173.105992
304.942254,129,173.216117
304.276597,134,173.357612
296.962506,129,173.495096
307.649298,131,173.635264
136.404731,68,173.711234
301.912337,125,173.831674
267.817578,119,173.960905
334.336771,145,174.112651
458.501258,176,174.272445
265.659592,115,174.379635
305.975934,132,174.500082
327.672035,141,174.625198
317.988355,129,174.736749
84.186236,43,174.776969
153.61245,76,174.843932
380.645974,152,176.105169
463.916441,170,176.261175
312.060156,127,176.369745
274.404625,122,176.490257
451.865568,174,176.636876
334.990277,138,176.761997
309.933751,128,176.872482
273.35606,122,176.986107
543.802525,192,177.156902
418.396327,160,177.301646
358.279815,139,177.423186
259.599463,116,177.53211
226.395881,106,177.626776
282.660845,123,177.736645
261.81673,117,177.838779
168.386457,81,179.003963
330.126919,131,179.126343
270.233896,119,179.229374
356.868978,152,179.366175
143.5303,70,179.428392
296.529336,127,179.550964
261.416664,119,179.656788
158.852519,77,179.722862
297.755672,129,179.838566
380.368317,149,179.971999
412.949291,172,180.126606
164.500849,80,180.198853
170.086592,82,180.273017
334.280711,153,180.406919
385.798536,151,180.54898
258.183027,119,180.654849
211.416171,98,180.744021
315.415023,136,182.49634
280.248651,118,182.653374
187.242145,89,182.777951
388.504569,148,182.961318
300.480747,127,183.07408
289.911982,123,183.193532
279.000415,123,183.30784
186.873137,91,183.385385
141.148038,72,183.448987
308.3636,134,183.566389
283.053416,124,183.685487
134.353869,69,183.747538
293.552434,124,183.856413
239.115228,107,183.951082
389.836908,149,184.076674
278.351703,121,192.912773
371.826458,144,193.08683
279.480123,126,193.263011
158.84157,78,194.961919
191.580452,89,195.086457
138.022651,69,195.163476
568.744489,197,195.340228
410.704724,153,195.472975
300.970446,135,195.591434
