#{"t_start": 1707007972.626184, "env_id": "CustomHopper-udr-v0"}
r,l,t
589.907532,500,91.41702
885.804682,383,91.608669
227.635846,102,91.66296
361.25446,134,91.729362
459.302303,337,92.743284
304.36394,151,92.824443
589.164812,500,93.078721
325.316138,138,93.142495
214.304062,129,93.205885
366.797727,136,93.267592
388.849553,143,93.353158
253.984599,138,93.424373
381.151207,143,93.496477
335.043246,138,93.564577
319.894678,140,93.635056
319.78976,136,94.570264
220.488127,87,94.628878
338.749554,140,94.713144
351.724785,135,94.786215
262.891442,117,94.849759
336.38035,126,94.916064
339.032883,138,94.984189
319.87684,134,95.050661
334.301329,132,95.113293
368.115764,140,95.181394
451.85527,282,95.317681
391.534881,159,95.394197
284.640004,116,95.452793
518.880314,284,95.586363
327.509114,129,96.592257
209.225773,92,96.643252
211.171729,93,96.695905
377.909885,154,96.774252
627.85686,500,97.020551
229.928709,100,97.071158
195.190611,90,97.114786
335.295878,137,97.181093
214.98756,92,97.224344
433.372174,164,97.302191
353.387798,158,97.376933
349.675134,144,97.442057
221.939089,95,97.486181
448.158486,225,98.490904
332.851774,135,98.56921
371.176984,146,98.659103
318.934354,137,98.743809
600.88273,500,99.031582
245.793989,100,99.084444
358.580775,146,99.161093
332.51326,135,99.231695
323.330254,124,99.294682
304.120575,133,99.362633
241.324915,106,99.418246
279.282143,139,99.485804
196.840149,87,99.530684
375.389742,205,100.606976
314.21842,134,100.716814
360.308282,140,100.798406
338.51238,138,100.877722
356.701561,146,100.962152
367.934976,164,101.057932
341.27687,142,101.137412
346.496819,153,101.226242
415.55718,153,101.315185
368.198191,151,101.402883
327.717397,131,101.477843
341.447031,135,101.552339
488.206265,276,101.706904
375.211113,182,102.955615
374.333822,149,103.045213
366.051161,147,103.134207
405.959505,160,103.22868
472.932187,211,103.347609
248.17613,112,103.412932
323.973526,137,103.488672
382.9392,165,103.580764
306.453554,134,103.657512
435.792448,156,103.747026
748.922329,291,103.908088
365.543626,143,103.985465
335.845006,144,104.952025
297.031338,122,105.02178
313.363142,125,105.090346
337.318856,144,105.16456
504.144629,216,105.268394
318.986753,130,105.328496
600.354001,242,105.436997
308.581343,123,105.494166
410.328122,179,105.573621
505.680627,211,105.664739
345.135708,151,105.729672
564.371192,228,105.82802
337.474965,138,105.891275
365.424273,148,106.744073
423.740851,154,106.82812
325.722991,139,106.907776
350.891445,141,107.000181
323.813574,126,107.083957
615.934906,289,107.279535
339.178241,141,107.360561
393.235314,151,107.445695
312.398397,132,107.520407
341.255582,142,107.598526
340.782123,139,107.676974
402.043929,188,107.787515
646.770641,240,109.176706
413.695591,161,109.312134
223.927148,104,109.386431
401.761095,153,109.479216
396.317855,146,109.56707
485.511225,210,109.691921
399.901828,147,109.778818
343.626002,155,109.867704
614.461053,266,110.018527
342.835415,140,110.099303
340.667784,140,110.214396
402.601662,150,110.298006
371.622578,151,110.387623
346.793573,164,111.624243
363.393082,145,111.706946
343.984795,127,111.785307
890.858332,351,111.994503
318.184954,135,112.080395
347.783807,135,112.158179
471.043264,184,112.269382
315.313832,136,112.346787
742.668324,257,112.49239
289.498886,130,112.565628
334.368972,133,112.642766
282.851766,149,112.729676
241.5732,102,113.986663
454.861229,172,114.083487
421.891397,173,114.180633
393.250382,172,114.279126
433.036529,160,114.378402
1003.929869,463,114.642602
346.711287,136,114.721556
498.094946,196,114.898441
737.674132,500,115.331891
377.379765,149,116.261506
432.11973,156,116.349188
390.467242,145,116.430812
349.419891,133,116.507589
354.454029,143,116.588924
390.393379,147,116.673383
352.641122,139,116.754528
577.676935,270,116.908767
318.156765,128,116.979406
690.797838,236,117.113485
345.339256,137,125.897199
332.061824,141,125.96144
303.659028,122,126.018242
303.810649,115,126.926196
256.724163,111,126.990285
338.678067,139,127.069186
359.942078,131,127.140315
397.146102,192,127.234809
332.874739,141,127.304691
596.096865,253,127.420772
359.072084,134,127.482614
333.588852,128,127.538281
306.703223,128,127.595533
449.010544,171,127.67729
356.568367,134,127.739684
430.865089,171,127.816414
649.076962,500,128.899463
346.719353,140,128.980466
618.490306,500,129.256504
400.767078,147,129.330099
308.643535,137,129.397023
412.080376,155,129.476902
330.019401,128,129.541963
793.166797,309,129.690861
469.788588,167,130.606891
345.989694,131,130.68541
374.085171,147,130.771297
393.343508,159,130.85875
629.667942,237,130.977964
293.108535,122,131.03825
332.961415,133,131.101713
350.158602,144,131.170958
313.30692,125,131.229427
490.154128,209,131.320726
453.05425,195,131.407908
349.045797,143,131.472224
494.935656,249,131.581578
661.533888,323,132.509477
487.87954,169,132.594718
360.46044,146,132.663963
522.874686,213,132.763902
306.989556,119,132.817267
255.206502,102,132.864567
368.31198,144,132.927527
317.10973,122,132.982457
358.866983,147,133.046957
343.555545,135,133.105064
366.570555,141,133.165702
280.69843,123,133.217237
317.560485,123,133.269797
411.050574,156,134.072061
600.125995,202,134.181811
323.220585,128,134.245477
620.044697,222,134.356474
324.51663,133,134.422235
329.218764,126,134.481174
633.586602,227,134.590486
370.366404,143,134.654739
417.29715,160,134.726464
470.965895,175,134.803715
426.066019,161,134.871883
341.504967,129,134.929244
345.028917,134,134.98721
1076.693658,461,136.065713
344.230855,130,136.133444
363.477379,136,136.200111
334.657104,130,136.264923
623.099127,223,136.368276
364.900591,135,136.432428
615.375758,212,136.526077
533.401448,213,136.61992
460.489715,193,136.704535
564.864764,194,136.78907
360.630492,143,137.641252
467.567152,165,137.737136
337.37736,131,137.809329
678.662972,223,137.920358
330.03779,131,137.98488
636.023202,223,138.094485
385.919233,144,138.165184
507.514555,200,138.256794
315.299607,145,138.324353
519.276329,204,138.414974
349.179242,144,138.478873
723.729554,500,139.524452
859.346337,378,139.717557
340.141614,132,139.780236
396.521908,148,139.849878
582.603667,500,140.079263
906.572475,315,140.216627
679.849218,233,140.316543
353.880399,141,141.15679
688.365275,220,141.282954
357.956924,154,141.369354
429.47314,152,141.450025
423.097392,157,141.526837
343.636415,138,141.598468
