#{"t_start": 1704941409.5559587, "env_id": "CustomHopper-udr-v0"}
r,l,t
266.007744,117,123.245875
292.532752,125,123.41578
301.224737,128,123.591205
296.593858,122,123.750364
297.432592,129,123.91754
291.968204,121,124.073978
301.866865,133,124.246012
307.640689,126,124.420658
249.364946,111,124.57987
251.816573,110,124.723117
252.180133,109,124.865725
229.054291,103,124.998588
291.859381,125,125.162286
283.679292,118,125.317695
243.757767,104,126.784631
289.804978,121,126.942261
277.043898,112,127.087852
306.690861,131,127.258183
292.919369,120,127.422207
302.671429,126,127.58567
310.174121,131,127.763215
284.585332,121,127.932112
303.768066,131,128.156273
293.069873,120,128.358947
291.072388,124,128.562985
272.524604,111,128.755505
298.262391,131,128.964334
302.326717,133,129.184318
272.192249,115,129.376138
304.795814,125,129.583942
299.287538,124,129.785141
305.546664,127,131.465764
313.411285,134,131.641527
318.41264,138,131.827824
265.372604,114,131.977584
302.138747,128,132.150065
242.165981,107,132.296373
311.672793,132,132.481327
275.078288,124,132.659971
301.729694,124,132.836943
313.384141,131,133.012441
320.116274,143,133.206431
312.305258,134,133.387597
313.542134,128,133.561959
334.981935,133,133.742279
308.866284,138,133.930873
313.573704,135,134.108874
280.94548,118,135.59585
306.248226,126,135.760058
311.958195,127,135.933673
314.111953,138,136.113989
316.57542,135,136.291294
306.777733,130,136.463443
296.250729,119,136.6139
318.294105,131,136.782737
169.071106,85,136.911353
317.752675,134,137.085845
325.584843,135,137.26699
321.578995,138,137.451999
328.59415,138,137.630887
304.747004,127,137.79349
333.369706,136,137.975715
307.904497,122,138.131999
317.628389,132,139.626956
331.224435,131,139.796319
311.452234,131,139.972639
332.80816,143,140.157626
315.664868,122,140.319021
319.395895,136,140.49545
325.530051,133,140.701307
325.923655,137,140.929194
327.159402,143,141.176194
330.949092,146,141.423072
335.688966,146,141.66197
316.945039,132,141.886835
322.725094,131,142.127967
323.64726,135,142.351915
319.883254,133,142.565197
321.384247,136,144.248236
324.185194,133,144.429553
326.88486,142,144.623628
336.409272,142,144.808229
319.718255,131,144.976502
305.128587,123,145.138718
327.865294,135,145.354141
323.794539,136,145.535446
310.322122,131,145.71448
311.150128,127,145.879473
326.624371,133,146.051324
321.645797,136,146.227762
313.756081,132,146.413245
313.34594,125,146.581625
321.288381,141,146.768081
329.259192,137,148.287422
144.622557,72,148.392313
337.541824,140,148.580345
320.616396,129,148.748661
151.724363,75,148.850038
318.32882,128,149.022763
336.980647,137,149.209163
229.556034,105,149.359844
332.872364,140,149.546817
330.095148,140,149.735472
331.903587,145,149.926232
335.326999,135,150.098554
339.312432,140,150.288599
340.786699,139,150.479739
336.082993,143,150.666528
317.890706,124,150.826045
320.656056,132,152.319201
312.133744,138,152.512316
322.567181,133,152.689344
332.508397,133,152.870326
329.963065,133,153.043309
326.408167,135,153.222965
319.935228,129,153.46955
335.548485,140,153.707132
264.076893,113,153.889585
336.490899,139,154.117644
316.545571,127,154.329053
277.019474,119,154.543893
316.644839,131,154.758651
325.668446,134,154.980771
243.982816,107,155.154786
339.702554,147,155.41024
347.794936,153,157.096404
342.521394,139,157.286709
340.88248,134,157.477999
204.734254,97,157.614573
337.497768,137,157.795358
323.890527,126,157.958449
323.564349,136,158.138961
325.942739,135,158.322712
347.628988,140,158.50561
352.951692,155,158.714086
322.063899,132,158.887921
330.855562,136,159.064776
318.343404,135,159.24316
324.59018,137,159.434072
326.6505,133,159.608006
328.163821,129,161.090508
322.372308,130,161.265193
336.937698,137,161.446299
324.057947,130,161.620205
345.370188,139,161.813623
339.515949,141,161.997954
318.943628,128,162.167073
320.64304,140,162.35641
290.648307,122,162.522993
343.283111,146,162.725199
353.51922,148,162.922188
234.272605,100,163.067478
341.135838,136,163.256298
340.552334,138,163.441437
335.023343,140,163.626757
320.559901,145,163.825521
324.175938,146,165.333176
255.054364,116,165.488565
333.751867,137,165.671082
335.316214,136,165.857254
316.947814,130,166.064063
335.259745,136,166.300558
317.163871,133,166.518325
335.187809,136,166.739328
232.129467,107,166.918055
327.713036,135,167.135734
316.659005,121,167.342727
346.43277,143,167.576343
312.003345,123,167.793421
319.676802,129,168.002589
321.444116,126,168.214468
343.883152,137,169.864848
344.478534,139,170.055146
336.782218,135,170.231448
330.472597,135,170.412727
340.913377,138,170.598069
341.363887,137,170.776972
350.791575,144,170.969834
339.626945,132,171.138344
348.80839,138,171.327236
346.214629,139,171.511472
344.842959,153,171.71322
341.877115,136,171.893879
348.365198,142,172.087824
338.823927,137,172.275467
342.185581,136,172.457906
349.560329,133,173.945663
340.165051,142,174.1362
307.529623,141,174.32583
341.251921,139,174.520453
236.916542,109,174.667615
322.248789,128,174.836211
323.904711,141,175.017544
307.829909,124,175.187459
347.254604,137,175.381866
359.448747,143,175.570594
365.547001,160,175.785367
357.388413,147,175.977443
325.702762,143,176.172029
339.078031,140,176.357384
351.19689,137,176.542381
342.974923,131,178.060861
235.300717,104,178.208934
341.316922,138,178.396543
325.952466,129,178.574332
349.352333,136,178.786091
357.104219,148,179.03895
349.62409,140,179.284175
349.358529,134,179.514308
325.362946,127,179.724649
354.360816,141,179.954139
346.786025,133,180.181601
