#{"t_start": 1707000274.6027873, "env_id": "CustomHopper-source-v0"}
r,l,t
638.84541,200,48.5674
387.676044,139,48.621515
393.642321,140,48.67415
567.536799,185,48.74473
541.811146,178,49.387602
344.826057,131,49.439289
523.676419,171,49.507414
616.933935,204,49.584298
291.005532,125,49.632939
621.612155,198,49.70954
432.046284,164,49.771442
536.518812,176,49.839408
854.679266,307,49.956007
550.780482,178,50.023995
657.592998,212,50.104774
634.654258,207,50.756572
519.771071,171,50.822728
632.736814,208,50.901165
651.61532,206,50.980772
611.840626,198,51.05655
488.645143,170,51.120635
538.108252,173,51.187003
571.277194,197,51.262423
164.921689,83,51.294236
759.808504,255,51.39124
208.225819,92,51.428149
391.173673,143,52.061421
567.125411,186,52.133237
607.376918,189,52.20688
538.964261,178,52.27629
642.03178,212,52.357791
625.914508,197,52.432808
624.962287,201,52.5105
735.424112,239,52.602398
617.388973,195,52.678302
1108.013737,358,52.81496
466.674081,165,53.457281
661.069471,210,53.539742
503.433972,167,53.606317
469.29661,159,53.667155
576.391558,184,53.738675
564.53335,181,53.809419
611.069207,195,53.884162
617.167743,203,53.961484
732.577314,231,54.050236
521.167461,175,54.118763
287.658418,131,54.168246
453.034723,151,54.807107
519.01506,177,54.875351
243.200352,103,54.916775
513.353612,164,54.979982
648.265434,213,55.063304
655.88452,212,55.145917
543.506112,190,55.220381
641.148231,212,55.301662
425.756847,149,55.360455
392.345404,152,55.420315
654.427582,213,55.501507
262.387297,110,55.545642
609.564748,205,56.236938
632.759152,200,56.331201
427.686514,145,56.396237
290.388932,114,56.447464
644.807603,198,56.532014
639.619448,208,56.617394
422.525937,145,56.67797
236.76282,111,56.72389
595.730479,192,56.800886
589.572861,196,56.879673
598.634749,195,56.957622
463.01447,153,57.01637
672.246104,215,57.793108
633.616432,208,57.893476
632.343332,201,57.984586
386.64767,149,58.048157
682.29283,216,58.138434
468.793368,161,58.204914
735.249901,233,58.299366
531.073642,175,65.798453
672.346149,212,65.877779
652.743863,211,65.958414
575.522909,186,66.691791
510.049463,168,66.778276
618.757744,200,66.871516
1057.161807,388,67.038415
729.220048,237,67.135793
636.873063,209,67.220234
563.360767,196,67.296217
660.415074,206,67.377674
761.167357,261,67.48025
540.424559,178,67.550202
1019.246494,340,68.374414
541.828136,182,68.455151
688.485513,230,68.552549
1124.344314,362,68.698268
342.829113,139,68.755386
568.31395,186,68.828403
493.25593,165,68.893734
661.678309,211,68.977666
647.812326,203,69.057478
520.94761,176,69.805022
705.732642,222,69.910564
603.409822,188,69.995115
288.396597,110,70.042618
634.655244,205,70.129474
660.243726,208,70.215945
274.572384,112,70.2611
671.882451,215,70.346411
592.546461,191,70.423276
499.555072,171,70.492061
820.333642,269,70.596569
824.742373,257,71.387248
700.692426,223,71.49041
843.36036,260,71.602922
626.340373,196,71.682685
919.567972,287,71.800175
719.05534,233,71.891198
893.678409,287,72.019916
669.751888,206,72.107055
680.728817,213,72.878004
493.017599,176,72.962772
1527.234863,500,73.178421
519.139464,177,73.251393
631.501894,200,73.332923
676.346248,214,73.418842
716.60616,232,73.511395
602.749394,198,73.589631
890.774283,291,74.376871
618.933271,210,74.478894
723.202082,226,74.580109
746.47827,251,74.688004
1028.909468,325,74.819691
677.659172,216,74.906003
978.797524,317,75.03023
729.935299,239,75.126556
1340.062531,429,75.980064
459.499659,183,76.064017
934.827636,301,76.19466
247.343167,110,76.238457
1224.281775,410,76.404134
677.796529,218,76.49071
602.714155,193,76.566899
957.292644,308,76.689063
627.776528,198,77.432328
655.951518,209,77.533158
801.160431,257,77.646057
892.147311,282,77.763346
930.015973,305,77.898353
672.828562,214,77.987372
866.15662,288,78.103383
668.059623,216,78.188121
1116.692572,374,79.013486
822.47745,255,79.130227
293.221836,136,79.191716
619.114896,205,79.278508
604.428226,207,79.364297
507.368343,161,79.428005
1010.976085,377,79.578809
1123.291511,379,79.725556
1098.048189,393,80.573487
979.900688,318,80.714417
806.051871,257,80.82129
1020.451003,330,80.953593
636.007159,200,81.032002
407.425963,155,81.094458
852.198158,267,81.197608
1341.824461,437,82.047708
438.60138,147,82.118386
